gene_symbol,log2FoldChange,pvalue
Rpusd4,-0.005750888,0.99999707
Dcxr,-0.091835069,0.99999707
4930470G03Rik,-0.052904626,0.99999707
Notch3,0.029372893,0.99999707
Rpl17-ps1,-0.012213037,0.99999707
Wdr35,0.025836421,0.99999707
Gm37469,0.074152206,0.99999707
Cnpy2,0.052097705,0.99999707
Dnajb14,0.015048927,0.99999707
Gm42549,0.094128701,0.99999707
Homer3,0.007910963,0.99999707
Slc35d2,0.07175129,0.99999707
Gm16373,-0.116219363,0.913138075
Gm9899,0.106238154,0.99999707
Rfx1,0.084592117,0.99999707
Gm38357,-0.110770954,0.99999707
Zbtb2,-0.040606502,0.99999707
Dach2,0.00048964,0.99999707
Orc5,-0.066398202,0.99999707
Rab2b,-0.065652142,0.99999707
Cab39,0.006313602,0.99999707
Ripk4,-0.073559634,0.99999707
Clic6,-0.195466473,0.456959177
Rpl36a,0.126572247,0.977784437
Snx27,0.027841108,0.99999707
4632427E13Rik,-0.011895392,0.99999707
Hnrnpk,0.050481628,0.99999707
Olfr1444,-0.075089587,0.99999707
Calr3,-0.010322992,0.99999707
Cdh1,-0.009902313,0.99999707
Gm26971,0.067379544,0.99999707
Trf,-0.016594949,0.99999707
Zfp932,0.013692377,0.99999707
Gm7389,0.036241912,0.99999707
Pdlim1,0.031081166,0.99999707
Phpt1,-0.121534942,0.900884367
Kansl1l,0.080181368,0.99999707
Ctsk,-0.062678898,0.99999707
Trbc1,0.054668936,0.99999707
5830444B04Rik,0.069644229,0.99999707
Cachd1,0.055047395,0.99999707
Dpm1,0.045716695,0.99999707
Kitl,0.083740647,0.99999707
Bcl9,-0.197632596,0.442918313
Slc25a13,-0.057690794,0.99999707
Tmco4,0.028298982,0.99999707
Ighv5-21,-0.049886907,0.99999707
Fam96a,-0.018224705,0.99999707
Crmp1,-0.014128817,0.99999707
Dus3l,0.006534055,0.99999707
Psmb1,-0.059227363,0.99999707
Arhgap27,-0.042204534,0.99999707
Mageh1,0.032769937,0.99999707
Baz2a,0.024813802,0.99999707
Alkbh7,0.025535764,0.99999707
Pigu,0.045506977,0.99999707
Wdr89,-0.099705366,0.931367754
Gm24186,0.137949334,0.598522921
Ssh1,-0.059959238,0.99999707
Sox12,0.23596222,0.279105265
Cdh13,-0.003307826,0.99999707
Casp8ap2,0.131192156,0.913138075
Gm42934,-0.12542281,0.792624292
Fbln5,-0.025137074,0.99999707
Ccdc30,0.03090123,0.99999707
C920009B18Rik,-0.027541499,0.99999707
C1qbp,0.060114331,0.99999707
Gm45206,0.123981181,0.953151073
Lax1,-0.001220393,0.99999707
Hspa1b,0.140801902,0.964533825
RP23-123D6.12,-0.314158127,0.022155052
Stxbp3,0.058128744,0.99999707
Zbtb37,-0.024882998,0.99999707
Grip1os3,0.109195539,0.99999707
Gm8802,0.041732544,0.99999707
RP23-271F18.2,-0.048116841,0.99999707
Fam129c,0.117440969,0.450872035
Sdhb,0.028851153,0.99999707
Arnt,0.115420421,0.99999707
Ccdc58,-0.110682241,0.99999707
Gm2522,0.042555713,0.99999707
Gm26660,0.04644729,0.99999707
Gm5754,0.003099204,0.99999707
Pigo,0.044669014,0.99999707
1700052K11Rik,0.040249987,0.99999707
Gm12165,0.16061784,0.748973412
Rcl1,-0.058517632,0.99999707
Kif20b,-0.091285559,0.99999707
Gm14441,-0.02657312,0.99999707
Tmem141,-0.049629296,0.99999707
Cd300lf,-0.017125139,0.99999707
Fam185a,-0.007349977,0.99999707
Acad8,0.077634628,0.99999707
2410012E07Rik,-0.112928884,0.968059433
Rsph9,-0.004147144,0.99999707
Cdv3,-0.070732241,0.99999707
Gm5828,-0.049490654,0.99999707
Gm45570,-0.073597196,0.99999707
Treml2,-0.047086443,0.99999707
Scnm1,-0.031838027,0.99999707
H2-Ab1,-0.001516576,0.99999707
Mta1,0.067769309,0.99999707
C87436,-0.098847164,0.980699013
Kyat3,0.02186275,0.99999707
Vezf1,0.012937807,0.99999707
Gm14198,-0.079905806,0.99999707
Gm43360,-0.029763732,0.99999707
Ccdc50,0.137317549,0.462962712
Limd2,0.066497793,0.99999707
Klf3,0.050349369,0.99999707
Usp37,-0.024405031,0.99999707
Med23,-0.084936386,0.968059433
Gm14946,-0.035249323,0.99999707
Fbxw11,0.001400891,0.99999707
Ddx39,0.14145839,0.841492314
Rsg1,0.050543706,0.99999707
Gm5660,0.032011878,0.99999707
Apol11b,-0.171509093,0.745715593
Mybbp1a,-0.02111307,0.99999707
Gadd45g,0.012060824,0.99999707
Adrb2,-0.006985245,0.99999707
Vps13a,-0.147632014,0.826679849
Gm4870,-0.040107648,0.99999707
Ldoc1l,-0.00995606,0.99999707
D630014O11Rik,0.121912668,0.99999707
4932442E05Rik,0.083772993,0.99999707
Samd8,-0.052942813,0.99999707
Gm43445,-0.057064645,0.99999707
Dph2,-0.010324948,0.99999707
Scamp5,0.009451808,0.99999707
4930477O15Rik,-0.050083606,0.99999707
Afg3l2,-0.072525182,0.99999707
Fpr2,-0.007836937,0.99999707
Zc3h12c,0.05555858,0.99999707
Gm27972,0.014814759,0.99999707
Spem1,0.014057511,0.99999707
Lrrc27,-0.239366783,0.198171843
Jade3,-0.008766178,0.99999707
Amotl2,0.042073659,0.99999707
Ikzf1,-0.097938083,0.99999707
Ssbp4,0.135725615,0.980699013
Pias3,-0.010984585,0.99999707
Gm7721,-0.046661137,0.99999707
Trim3,0.049660447,0.99999707
Rnf114,-0.06465577,0.99999707
Pard6b,0.060760845,0.99999707
Prdx1,0.02307442,0.99999707
Esco1,-0.051120063,0.99999707
Ciao1,-0.008645082,0.99999707
Nuak1,0.091256709,0.99999707
6030400A10Rik,0.034626489,0.99999707
Rnmtl1,-0.019213403,0.99999707
Gm568,-0.136375281,0.845620852
Vipr2,-0.01123971,0.99999707
Pprc1,0.013441572,0.99999707
Ipo13,-0.014944463,0.99999707
Mto1,-0.028046712,0.99999707
Atp2b4,-0.034956287,0.99999707
Slc25a15,0.088959517,0.993161117
Gdpd2,-0.045957459,0.99999707
Mir7675,0.004195866,0.99999707
Triobp,0.184653975,0.48843943
Snord87,0.049115085,0.99999707
Mir6927,-0.005143449,0.99999707
Lnpep,-0.102010423,0.99999707
5730507C01Rik,0.024541605,0.99999707
RP24-286J14.3,-0.132760764,0.99999707
RP23-159E10.1,0.017031003,0.99999707
Cpq,-0.035425939,0.99999707
Car12,-0.033819802,0.99999707
Glrx5,0.000655283,0.99999707
Megf10,-0.10805219,0.874992261
Spg11,-0.009977016,0.99999707
Clspn,0.01629757,0.99999707
Gm12328,-0.011222688,0.99999707
Ifi214,-0.088185747,0.99999707
Hp,0.086167503,0.99999707
Gm44043,-0.069808368,0.99999707
Sema3g,0.028783043,0.99999707
Snupn,0.003828719,0.99999707
Cdh24,0.222981294,0.172439435
Pik3ap1,0.076840445,0.99999707
Tpcn1,0.099938767,0.979942677
Gm2822,0.004095222,0.99999707
Rabl6,0.023673769,0.99999707
Cox6a1,0.102236266,0.99999707
Mtmr12,-0.014608648,0.99999707
Necab3,0.151114431,0.660251746
Numa1,0.08821787,0.99999707
Gm7456,0.026586731,0.99999707
Mmgt1,-0.009118492,0.99999707
Igkv1-99,-0.147267862,0.778411773
Clec4n,-0.022306033,0.99999707
4930589O11Rik,-0.006091474,0.99999707
Sp110,-0.007188107,0.99999707
Mir703,-0.033503038,0.99999707
Hsp90aa1,-0.033264349,0.99999707
Gm3508,0.044471072,0.99999707
A730036I17Rik,-0.068752149,0.99999707
Gm16221,0.04926581,0.99999707
Cabp1,0.096921146,0.99999707
Gm26361,0.020665541,0.99999707
Zbtb1,0.114253787,0.99999707
Arap1,-0.057010984,0.99999707
Mirlet7g,0.232862646,0.114806153
Gm12140,0.012685071,0.99999707
Lcn2,0.065906805,0.99999707
Gm29036,-0.022946316,0.99999707
Trmt13,0.021552653,0.99999707
Rps4x,-0.11917038,0.888867122
Gm43658,-0.056929938,0.99999707
Epsti1,-0.01386542,0.99999707
Gm24607,-0.079284081,0.99999707
Acot1,-0.070781508,0.99999707
Rxrb,-0.016363985,0.99999707
Ighv14-3,-0.061551967,0.891241783
Gnaq,-0.194514108,0.520391106
Gm13226,-0.036709216,0.99999707
Gm2367,-0.06182143,0.99999707
Elf3,0.017606544,0.99999707
Gm13202,-0.022092331,0.99999707
Ubac2,-0.039084052,0.99999707
Crebrf,-0.028151231,0.99999707
Prr33,0.000817627,0.99999707
Sgol2a,-0.094453496,0.99999707
Gm10655,0.015509305,0.99999707
Ndufa10,-0.0500053,0.99999707
Lpar2,0.087110054,0.99999707
Kif16bos,-0.062366226,0.99999707
Lpgat1,0.037413705,0.99999707
Glis3,0.006047935,0.99999707
Gm13778,-0.024372656,0.99999707
Mtor,0.006780273,0.99999707
Ercc1,-0.1933286,0.538427502
Ogdh,-0.128620359,0.99999707
Gm37677,-0.213286642,0.054845078
Abhd8,0.013624096,0.99999707
Ap1s1,-0.041496561,0.99999707
Clrn3,0.022103031,0.99999707
Nfkbid,-0.022791614,0.99999707
2810414N06Rik,0.008324978,0.99999707
RP23-312B17.3,0.016021286,0.99999707
Gm22806,-0.014370671,0.99999707
Gm37144,0.016427304,0.99999707
Ppic,0.056591159,0.99999707
Gm15730,-0.025933684,0.99999707
Stoml2,0.012125711,0.99999707
Hapln4,-0.127520231,0.637402267
Gm10420,0.060763484,0.99999707
Micu2,0.113842712,0.699183043
Gm43123,-0.062897454,0.99999707
Frmd8,-0.028660709,0.99999707
Arhgef10,0.014029681,0.99999707
P2rx1,0.066641244,0.99999707
Gm5335,-0.058016167,0.99999707
Gm4654,0.006938003,0.99999707
Gm14325,0.002123829,0.99999707
Gm29282,0.120888846,0.568352854
Gm21857,0.03636373,0.99999707
Sf3b2,-0.000950123,0.99999707
Crnde,0.001771825,0.99999707
Snord65,-0.043357199,0.99999707
Ighv13-2,-0.02637729,0.99999707
1110035H17Rik,0.032960762,0.99999707
Bnip3l-ps,0.030386326,0.99999707
2900093K20Rik,0.009446555,0.99999707
Itgb2l,0.037725969,0.99999707
Adamts3,-0.032781804,0.99999707
Gm8167,0.04360675,0.99999707
Gm7722,-0.081910438,0.99999707
Atp6v0b,0.155673551,0.556960709
Ndn,0.030508699,0.99999707
Slc25a11,-0.035959417,0.99999707
Rragc,0.018336125,0.99999707
Qk,-0.043900736,0.99999707
Gorasp2,0.002904493,0.99999707
Mta2,0.013593683,0.99999707
Cerk,-0.040085333,0.99999707
Zfp691,-0.468017949,0.0000103
Eif3s6-ps4,-0.194234157,0.265520726
Fam178a,-0.015682788,0.99999707
Gm6316,0.205463603,0.132927493
Gm5735,0.018140098,0.99999707
Mllt11,-0.069980634,0.99999707
Gm17102,-0.06872678,0.99999707
D630030B08Rik,0.045230176,0.99999707
Gm13562,-0.055502895,0.99999707
Cacna1c,-0.010974418,0.99999707
Mbtps1,-0.002679775,0.99999707
2010109I03Rik,0.097886662,0.99999707
Iqgap1,0.036782405,0.99999707
Rfxank,-0.001603176,0.99999707
Strada,-0.027492184,0.99999707
Ssbp3,0.029982882,0.99999707
RP23-405I13.1,-0.018798771,0.99999707
Bsg,-0.020100886,0.99999707
Gm5835,-0.031967307,0.99999707
Chd9,0.009019121,0.99999707
Itpkb,-0.008965175,0.99999707
Wwox,0.052762688,0.99999707
Trnt1,0.062484622,0.99999707
Rasa1,0.0228081,0.99999707
Ism2,0.154715437,0.855754402
Txnrd2,-0.169565786,0.755303764
Grin2d,-0.01181329,0.99999707
Cald1,0.045549398,0.99999707
4930402H24Rik,0.026067784,0.99999707
Gm44710,0.024691233,0.99999707
Mvb12b,-0.060611691,0.99999707
Rtkn,0.06782161,0.99999707
Anapc11,-0.006090164,0.99999707
Rasgrf1,0.059738343,0.99999707
Bcas3,-0.020610181,0.99999707
Gm11619,-0.086027524,0.99999707
Dmxl1,-0.133243739,0.583920039
Arl5a,-0.083107516,0.99999707
1700037H04Rik,-0.148199396,0.868589687
Gm37106,0.000804817,0.99999707
Gm13009,0.172534345,0.542241499
1700027J19Rik,-0.006013463,0.99999707
Zfp981,0.002276499,0.99999707
Mad1l1,-0.014603008,0.99999707
Gm10130,-0.061280368,0.99999707
E130308A19Rik,0.015552659,0.99999707
Ankrd26,0.124684473,0.760177202
Naa60,-0.049858162,0.99999707
Gm9794,0.081242449,0.99999707
Qprt,-0.091327573,0.99999707
Cldn15,-0.012530876,0.99999707
Rps8-ps3,-0.057682228,0.99999707
Gmeb2,-0.021133508,0.99999707
Igkv1-133,-0.035344892,0.99999707
Hspg2,0.108784743,0.979942677
Sec22a,0.171940746,0.660251746
Atp13a3,0.00583169,0.99999707
Ccdc96,0.006564711,0.99999707
Gm16139,0.048900531,0.99999707
Tfcp2l1,0.067811322,0.99999707
Kcnn4,-0.00273555,0.99999707
Gm15857,0.011609341,0.99999707
Ap2s1,0.027237208,0.99999707
Scarna2,0.023818599,0.99999707
Astl,-0.06069034,0.99999707
Fam193a,0.01131507,0.99999707
Pknox1,0.164014394,0.362501731
A630052C17Rik,0.001319335,0.99999707
Gm6781,-0.005363669,0.99999707
Pkn3,-0.055359289,0.99999707
Gm2464,0.032921619,0.99999707
Myl10,-0.020127571,0.99999707
Gm16302,-0.015813738,0.99999707
Gm43672,-0.100565736,0.99999707
Alg11,-0.077762348,0.99999707
Ftsj1,-0.03246903,0.99999707
Spata1,0.03886387,0.99999707
Gnai1,0.086287454,0.99999707
Slf1,0.014359694,0.99999707
Lhx3,-0.095258035,0.99999707
RP23-267J18.2,0.04032517,0.99999707
Gm43533,-0.023992318,0.99999707
Casp1,-0.009564038,0.99999707
Pxmp4,0.021761576,0.99999707
Med16,0.063941923,0.99999707
Slc22a13b-ps,-0.443086543,0.0000426
Zbtb6,0.066928308,0.99999707
Omg,0.055657277,0.99999707
Gm43743,0.052096183,0.99999707
Eya1,0.081561133,0.99999707
Ust,-0.083892576,0.99999707
Lhx9,0.010437726,0.99999707
Gm14587,0.035893447,0.99999707
Tnfrsf1a,0.098660838,0.99999707
5330406M23Rik,-0.082416482,0.99999707
Asb13,-0.025469875,0.99999707
Aldh1l1,0.016869065,0.99999707
Nmi,0.056665869,0.99999707
Mamstr,0.0000274,0.99999707
Cog5,-0.037895573,0.99999707
Gm25035,0.058495829,0.99999707
C330006A16Rik,-0.046222548,0.99999707
Ice1,0.00366769,0.99999707
E2f7,-0.083826155,0.99999707
Lonrf1,0.007685375,0.99999707
Gm37070,0.009957648,0.99999707
1700001P01Rik,-0.037998861,0.99999707
Gm35013,0.014863642,0.99999707
Gm27516,-0.032978751,0.99999707
Gm2237,0.012037018,0.99999707
Cartpt,-0.081260098,0.99999707
Hap1,-0.150408971,0.891851681
Fam65b,-0.015232873,0.99999707
Dock1,-0.011342592,0.99999707
Gm37881,0.0762294,0.99999707
Gm45203,-0.001074051,0.99999707
Atp5j2,0.014573937,0.99999707
Rpl36-ps2,-0.057594095,0.99999707
Ndufb3,-0.040328302,0.99999707
Pih1d1,-0.188245711,0.164270237
Gm11975,0.046439832,0.99999707
Cxcl9,0.047632671,0.99999707
Gm13268,0.026613805,0.99999707
Rpl11,0.010438052,0.99999707
Ptov1,-0.05809706,0.99999707
Gm5161,-0.011600798,0.99999707
Stip1,-0.016896873,0.99999707
P3h1,-0.07964108,0.830964674
Ralgapa2,0.03638482,0.99999707
C230066G23Rik,0.052510866,0.99999707
Tsen2,0.023071323,0.99999707
Cdc42se2,-0.02819707,0.99999707
Lrrc2,0.113784751,0.884371041
Col15a1,0.013286982,0.99999707
Dnase2a,-0.050756531,0.99999707
Rccd1,-0.031893998,0.99999707
Lima1,-0.048170304,0.99999707
Tfam,2,1.57E-20
Sash3,-0.023288759,0.99999707
Gm6612,0.372241193,0.005089043
Gm43082,-0.001351879,0.99999707
Crry-ps,0.301578742,0.031273747
Gm6987,-0.041395677,0.99999707
Arl4a,0.122762272,0.99999707
Rpl21-ps7,0.040555956,0.99999707
Letm2,-0.044130596,0.99999707
Ocln,-0.051980209,0.99999707
Gm45378,-0.055145514,0.99999707
Nynrin,-0.101365009,0.99999707
Tmem181c-ps,0.006272976,0.99999707
Gm4823,0.000822206,0.99999707
Leo1,-0.008019496,0.99999707
Azi2,0.044843531,0.99999707
Armc5,0.017316615,0.99999707
Rgs2,0.614697519,7.97E-10
RP24-219A21.3,-0.012956913,0.99999707
Mfsd14b,-0.11526466,0.99999707
1700112E06Rik,-0.104278306,0.99999707
Mrpl33,0.101666827,0.99999707
Rer1,-0.072819684,0.896976581
Dusp22,-0.008772725,0.99999707
Gm13359,0.053807231,0.99999707
S100a10,-0.109809743,0.99999707
Zc3h7b,0.050821711,0.99999707
Map3k7cl,-0.077052235,0.99999707
Ttc38,-0.000688828,0.99999707
Cyth1,-0.007760536,0.99999707
Orc1,-0.086796637,0.99999707
Cryz,0.142213132,0.811250806
Pitrm1,-0.001483413,0.99999707
Gm14513,0.003750415,0.99999707
Rsad2,-0.016918682,0.99999707
Csnk1e,-0.055539361,0.99999707
Epn2,-0.013651564,0.99999707
G6b,-0.006574964,0.99999707
Gm29759,0.0330226,0.99999707
Ralyl,0.027523599,0.99999707
Ccl1,0.054573792,0.99999707
Zfp445,0.001357106,0.99999707
Gm7985,-0.015112897,0.99999707
Lyn,-0.049224804,0.99999707
Gm14407,-0.023552549,0.99999707
2700097O09Rik,-0.131243167,0.959112161
Plekha7,0.040631165,0.99999707
Nat8f1,0.127753666,0.979942677
Tmem261,0.016932815,0.99999707
Gm44116,0.080309399,0.99999707
Slc30a4,0.066494315,0.99999707
Krt5,-0.094427222,0.99999707
Tmppe,-0.040869417,0.99999707
Tigd2,-0.004779276,0.99999707
Mcu,0.035293912,0.99999707
Gm26765,-0.057726757,0.99999707
Xpnpep3,-0.101085046,0.99999707
Supv3l1,-0.032891632,0.99999707
Usp12,-0.035183665,0.99999707
Ptcd1,-0.101075208,0.994575862
Gm14861,-0.087380609,0.99999707
Il12rb1,0.043550977,0.99999707
AI314180,-0.080408427,0.99999707
Prickle3,0.062843406,0.99999707
Snora17,-0.101922539,0.925458793
Thumpd3,0.021285577,0.99999707
Slc2a8,-0.029049547,0.99999707
Kctd7,-0.011927998,0.99999707
Gm42763,-0.440724805,0.000276456
Gm21967,-0.020089713,0.99999707
Gm37689,0.358705828,0.007763854
Tgfbi,-0.047929946,0.99999707
4933439K11Rik,-0.018307196,0.99999707
Klrg2,0.062347946,0.99999707
Tspan2os,-0.013021109,0.99999707
Igkv8-28,0.044310623,0.99999707
Xpo4,0.063757968,0.99999707
Ppp1r2-ps1,-0.007322087,0.99999707
Gm15835,-0.03420664,0.99999707
Arhgap4,0.026492779,0.99999707
Gm44668,-0.055954286,0.99999707
AV099323,-0.014361987,0.99999707
Tmem176b,-0.0486637,0.99999707
Sag,-0.115652546,0.447172585
Serbp1,0.01364147,0.99999707
Cebpb,0.005864521,0.99999707
Uqcrq,0.077067502,0.99999707
Phospho2,0.020107025,0.99999707
Sdf2,0.189064758,0.3678033
Gm3739,0.021077656,0.99999707
Clta,-0.177091267,0.665929319
Trem3,0.02647303,0.99999707
Tpgs1,0.169955259,0.681360384
Trim39,-0.040292213,0.99999707
Mcm3ap,-0.006680282,0.99999707
Ccsap,0.023112248,0.99999707
Gm19918,-0.011101368,0.99999707
Tbc1d23,0.027467022,0.99999707
Gm12075,0.074219127,0.99999707
Gm38087,0.076861459,0.99999707
Tdp2,0.036156937,0.99999707
Gm13181,0.068993954,0.99999707
Gm26577,-0.072506042,0.99999707
AU040320,-0.01333598,0.99999707
Asap3,-0.009776909,0.99999707
C330007P06Rik,0.018708157,0.99999707
Gnpat,-0.025285626,0.99999707
Cnn3,0.037103488,0.99999707
Gm16010,0.029920794,0.99999707
Rps26,0.047175162,0.99999707
Rnpepl1,-0.082771211,0.99999707
Stbd1,-0.020051666,0.99999707
Gm7890,-0.019823835,0.99999707
Scaf1,0.070124622,0.99999707
Lpl,-0.007480184,0.99999707
Spats1,-0.002711267,0.99999707
Frrs1,-0.002754046,0.99999707
5430405H02Rik,0.041928773,0.99999707
Gm15526,-0.003526199,0.99999707
Slc25a20,0.003767935,0.99999707
Cpsf3,-0.047713247,0.99999707
Gm24289,0.042815903,0.99999707
Tbc1d16,-0.044765496,0.99999707
Bcl2l2,0.020537497,0.99999707
Bend3,0.446747464,0.000100681
Zdhhc13,-0.01138494,0.99999707
Tmem44,0.045769174,0.99999707
Zfp961,0.018478185,0.99999707
Gm19684,0.035231234,0.99999707
Elf1,-0.101694591,0.99999707
Trim30a,-0.01559373,0.99999707
Gm45621,-0.022352513,0.99999707
C030017D09Rik,-0.015646792,0.99999707
Cd72,0.031401611,0.99999707
Dclre1b,-0.041393964,0.99999707
Cpsf4,0.047631261,0.99999707
Inca1,0.05537022,0.99999707
Braf,-0.017174032,0.99999707
Usp42,-0.007429525,0.99999707
Gm6112,-0.005196644,0.99999707
Gpr161,-0.095520867,0.829082954
Gm12380,-0.263204909,0.036491805
Dusp4,-0.034232301,0.99999707
Ighd2-3,-0.056243763,0.99999707
Rgs11,0.056425894,0.99999707
Zfp865,-0.011003154,0.99999707
Lrpprc,0.013837304,0.99999707
Gm10087,-0.077168754,0.99999707
Lap3,0.006967572,0.99999707
Gm15564,0.06982873,0.907567874
Card6,0.051047315,0.99999707
Stam2,-0.002434517,0.99999707
Rps12,-0.006757694,0.99999707
Acot11,0.061274919,0.99999707
Gml2,0.07472995,0.99999707
Mup-ps22,0.0022234,0.99999707
Cstf2t,0.046264727,0.99999707
Dhx30,0.056146918,0.99999707
R3hdm2,0.071929111,0.99999707
Gm44916,-0.041222754,0.99999707
Rpl23a-ps2,-0.066984078,0.99999707
Hmcn1,-0.089438795,0.99999707
Igkv10-94,0.059363925,0.99999707
Prss39,0.104068588,0.99999707
Gm13375,0.041863355,0.99999707
Gm4259,-0.068207267,0.99999707
Gdap1l1,0.012059889,0.99999707
Zdbf2,0.033134874,0.99999707
Gm8302,0.254455065,0.127048795
Rab3d,0.006854435,0.99999707
Abhd4,-0.03468688,0.99999707
Serf2,-0.055132509,0.99999707
Nudcd1,0.027192233,0.99999707
Tlr8,-0.101562063,0.99999707
Gm17606,-0.102710214,0.99999707
Glis1,-0.214293087,0.413404438
Gm11956,0.009903116,0.99999707
Col27a1,0.00751101,0.99999707
Gcsh,0.030782658,0.99999707
Uckl1,-0.024616563,0.99999707
Egln3,-0.160239592,0.813168664
B930095G15Rik,-0.062871563,0.99999707
Gm20696,-0.033937146,0.99999707
Hykk,-0.039774117,0.99999707
Rasd2,-0.001295523,0.99999707
Lmcd1,0.069644249,0.99999707
Gm14730,0.261945285,0.168956864
Gm9769,-0.013561042,0.99999707
Mtg2,0.029221466,0.99999707
Timp1,-0.024920802,0.99999707
Rab38,-0.015189692,0.99999707
Gm45483,-0.023849621,0.99999707
Card19,-0.092326279,0.99999707
Chmp1b,-0.016875989,0.99999707
Gm14111,-0.002978001,0.99999707
Fam109b,0.032022241,0.99999707
Atp1a3,-0.021692123,0.99999707
Plekhm3,0.123931165,0.99999707
Snord13,0.068917863,0.99999707
Zfp955b,-0.020589709,0.99999707
Dysf,-0.050178545,0.99999707
RP23-121M22.6,0.039053383,0.99999707
Zdhhc24,0.021232634,0.99999707
Fxyd1,-0.054803279,0.99999707
Ebi3,-0.001842176,0.99999707
Pla2r1,-0.057790707,0.99999707
Spsb1,-0.098599196,0.99999707
Masp2,0.020196975,0.99999707
Rtkn2,-0.432798105,0.000176876
Helq,0.083775013,0.99999707
Gm8250,0.10356414,0.99999707
Gm6483,0.02894336,0.99999707
Peli2,-0.107666827,0.99999707
Pcdhgb2,0.039578927,0.99999707
Gcnt2,-0.034790529,0.99999707
Gm15869,-0.027944399,0.99999707
Vwa8,0.133489929,0.537755458
Kbtbd12,0.061695734,0.99999707
Bbs1,-0.065440805,0.99999707
Eif5al3-ps,-0.07443661,0.99999707
Gm29718,0.007184963,0.99999707
Mir7059,-0.004471315,0.99999707
Gm12138,-0.016337734,0.99999707
Dst,0.055116629,0.99999707
A130050O07Rik,0.044805679,0.99999707
Gm15321,-0.125851503,0.99999707
Thap1,0.10238026,0.99999707
Gm9905,0.131986778,0.868733309
Ptdss1,0.024215793,0.99999707
Enpp4,-0.02198959,0.99999707
Igkv8-24,0.035871077,0.99999707
Wbscr22,-0.068960497,0.99999707
Tmem41b,-0.006371161,0.99999707
1700017B05Rik,0.002603563,0.99999707
Gm5421,0.094333947,0.99999707
Pi4k2a,-0.028097774,0.99999707
Gm12115,-0.075269145,0.99999707
Capn7,0.073723103,0.99999707
Klc1,-0.179188832,0.608374689
2610507I01Rik,0.118404416,0.851486498
Opn3,-0.144873806,0.444837812
Slc9a3r1,0.033449269,0.99999707
Hcfc1r1,-0.602128644,3.80E-17
Dgkd,-0.02907763,0.99999707
A430110L20Rik,-0.023910378,0.99999707
Gm10616,0.085693343,0.99999707
RP23-390K13.4,0.007392046,0.99999707
Gm13594,0.060980871,0.99999707
Paqr3,0.064357874,0.99999707
Zfp160,-0.025002795,0.99999707
Gm43511,-0.11352094,0.99999707
2700099C18Rik,-0.02916501,0.99999707
Slamf1,0.004440367,0.99999707
Ighv11-1,-0.001575184,0.99999707
Itga4,-0.128471476,0.683177911
Plcg1,-0.029645362,0.99999707
Gm12971,-0.023480257,0.99999707
Pex1,-0.101331463,0.746592382
Gm2962,0.00466313,0.99999707
RP23-403G9.6,-0.016458862,0.99999707
44986,-0.128191399,0.99999707
Nfkb2,-0.01357675,0.99999707
Psma1,0.141648382,0.761795451
Crlf2,0.165934998,0.732341158
Tmem235,-0.024538271,0.99999707
Gm16150,-0.031525176,0.99999707
Gm44697,-0.026325539,0.99999707
Gm19248,0.100526627,0.99999707
Gm21989,0.066323339,0.99999707
Rps12-ps10,-0.058034309,0.99999707
Pou2f2,-0.146525879,0.913923619
Gm36948,0.011098358,0.99999707
Fbxl2,-0.010927787,0.99999707
Ash1l,-0.030729041,0.99999707
Otud1,-0.078210545,0.99999707
Grsf1,-0.095382662,0.640254836
Ska3,0.009436305,0.99999707
Eef1e1,0.067832097,0.922712319
Map2k3os,-0.080290627,0.99999707
Ankrd54,0.004635203,0.99999707
Rpl7a-ps10,0.001613091,0.99999707
Gm15575,0.043839689,0.99999707
Surf6,0.026450624,0.99999707
Gm9761,-0.20591401,0.355748567
RP23-444K20.4,0.062066081,0.99999707
Gm12723,0.074766114,0.99999707
Ephb6,0.05046576,0.99999707
Churc1,-0.073534823,0.99999707
Cyp2c44,0.011235275,0.99999707
Gm38215,0.071160938,0.99999707
Slamf9,0.238027174,0.280537679
Dexi,-0.079198586,0.99999707
Tlr13,-0.086925957,0.99999707
Gm44249,0.142224613,0.953151073
Gm37474,0.051103951,0.99999707
Epha2,-0.137685618,0.904503122
Spic,-0.011730412,0.99999707
Stxbp3-ps,0.111716902,0.906450989
Pxn,-0.271494384,0.004246337
Gm5309,-0.005232621,0.99999707
Desi2,0.105487176,0.99999707
